id,production_countries
10204,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8489,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10588,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2048,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
1495,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""MA"", ""name"": ""Morocco""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10137,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10198,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
286217,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1635,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
24113,[]
9679,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
98,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
180,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
672,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36557,"[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
869,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
280,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11322,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4982,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
36955,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18487,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39451,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27581,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9268,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
68718,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10545,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11688,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
76163,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2059,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2486,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]"
16523,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
116711,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
37710,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
9946,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1372,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
106646,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
414,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
563,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
83542,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""SG"", ""name"": ""Singapore""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
41216,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
314,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
184315,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9016,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18162,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
138103,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
257088,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}]"
10214,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
205775,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11692,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22972,"[{""iso_3166_1"": ""ES"", ""name"": ""Spain""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]"
227973,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
29193,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1734,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
3131,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]"
76758,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]"
9408,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9890,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
855,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
77953,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
18,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}]"
37786,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10501,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
57800,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
150689,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7980,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
12,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
122,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
121,"[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
68737,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
1995,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
157353,"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
331,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
61791,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8204,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
47964,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10733,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9806,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1408,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
32657,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
607,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
863,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
44048,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
5175,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2655,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22794,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8355,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
116745,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4327,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1422,"[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10674,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7446,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
65754,"[{""iso_3166_1"": ""NO"", ""name"": ""Norway""}, {""iso_3166_1"": ""SE"", ""name"": ""Sweden""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1572,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10528,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
271969,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10865,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
258509,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2253,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10661,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
257344,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
644,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10756,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
686,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9383,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
179,"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
76285,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1996,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
291805,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10003,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1535,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2067,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
46195,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
2277,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10357,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4477,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8665,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9387,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
921,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49852,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""HU"", ""name"": ""Hungary""}]"
4464,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
664,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8358,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9836,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
2502,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9772,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
161,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
52451,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
76492,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
4523,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
59961,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
10481,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
59108,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1581,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9798,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22897,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
298,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7484,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
157350,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
853,"[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]"
10159,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9593,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1904,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9615,"[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
51052,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
297,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9884,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16858,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
62764,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
22538,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]"
9341,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]"
12107,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9637,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
49049,"[{""iso_3166_1"": ""ZA"", ""name"": ""South Africa""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]"
9339,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
16281,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
39691,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]"
8247,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11253,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
1949,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8452,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
310,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
27578,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
954,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
70160,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
45243,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
364,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
7518,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
11544,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9986,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
8656,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
146216,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
9291,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
55301,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]"
