id,title,budget,revenue,release_date,popularity,original_language,runtime,vote_average,vote_count
9016,Treasure Planet,140000000,109578115,2002-11-26,38.924136,en,95.0,7.2,948
18162,Land of the Lost,100000000,68688831,2009-06-05,19.38841,en,102.0,5.3,381
138103,The Expendables 3,90000000,206172544,2014-08-04,61.025639,en,127.0,6.1,1795
257088,Point Break,105000000,133718711,2015-12-03,33.507289,en,114.0,5.5,783
10214,Son of the Mask,84000000,0,2005-02-18,17.815595,en,94.0,3.6,338
205775,In the Heart of the Sea,100000000,93820758,2015-11-20,50.767332,en,122.0,6.5,1276
11692,The Adventures of Pluto Nash,100000000,7103973,2002-08-15,12.092241,en,95.0,4.4,142
22972,Green Zone,100000000,94882889,2010-03-11,30.254021,en,115.0,6.4,717
227973,The Peanuts Movie,99000000,246233113,2015-11-05,34.308098,en,88.0,6.5,604
29193,The Spanish Prisoner,10000000,13835130,1997-09-08,3.091077,en,110.0,7.1,73
1734,The Mummy Returns,98000000,433013274,2001-04-28,41.862983,en,130.0,6.0,2206
3131,Gangs of New York,100000000,193772504,2002-12-14,46.160048,en,167.0,7.1,1910
76758,The Flowers of War,94000000,95311434,2011-12-15,12.516546,zh,145.0,7.1,187
9408,Surf's Up,85000000,149044513,2007-06-08,23.230851,en,85.0,5.9,601
9890,The Stepford Wives,90000000,102000000,2004-06-10,19.224754,en,93.0,5.4,334
855,Black Hawk Down,92000000,172989651,2001-12-28,44.455166,en,144.0,7.2,1811
77953,The Campaign,0,104907746,2012-08-09,16.460356,en,85.0,5.6,578
18,The Fifth Element,90000000,263920180,1997-05-07,109.528572,en,126.0,7.3,3885
37786,Sex and the City 2,100000000,288347692,2010-05-26,18.325897,en,146.0,5.4,426
10501,The Road to El Dorado,95000000,76432727,2000-03-31,37.054554,en,89.0,7.0,858
57800,Ice Age: Continental Drift,95000000,877244782,2012-06-26,65.229868,en,88.0,6.2,2672
150689,Cinderella,95000000,543514353,2015-03-12,101.187052,en,105.0,6.7,2374
7980,The Lovely Bones,65000000,93525586,2009-12-26,29.257137,en,136.0,6.6,1065
12,Finding Nemo,94000000,940335536,2003-05-30,85.688789,en,100.0,7.6,6122
122,The Lord of the Rings: The Return of the King,94000000,1118888979,2003-12-01,123.630332,en,201.0,8.1,8064
121,The Lord of the Rings: The Two Towers,79000000,926287400,2002-12-18,106.914973,en,179.0,8.0,7487
68737,Seventh Son,95000000,114178613,2014-12-12,63.628459,en,102.0,5.2,957
1995,Lara Croft: Tomb Raider,115000000,274703340,2001-06-11,41.498631,en,100.0,5.7,2192
157353,Transcendence,100000000,103039258,2014-04-16,58.991388,en,119.0,5.9,2295
331,Jurassic Park III,93000000,368780809,2001-07-18,1.859364,en,92.0,5.7,2077
61791,Rise of the Planet of the Apes,93000000,482860185,2011-08-03,138.433168,en,105.0,7.0,4347
8204,The Spiderwick Chronicles,90000000,162839667,2008-02-14,21.436682,en,95.0,6.3,572
47964,A Good Day to Die Hard,92000000,304654182,2013-02-06,65.402595,en,98.0,5.2,3493
10733,The Alamo,145000000,25819961,2004-04-07,10.660441,en,137.0,5.8,106
9806,The Incredibles,92000000,631442092,2004-11-05,77.817571,en,115.0,7.4,5152
1408,Cutthroat Island,98000000,10017322,1995-12-22,7.029308,en,119.0,5.7,136
32657,Percy Jackson & the Olympians: The Lightning Thief,95000000,226497209,2010-02-01,61.121717,en,118.0,6.0,2010
607,Men in Black,90000000,589390539,1997-07-02,104.121555,en,98.0,6.9,4412
863,Toy Story 2,90000000,497366869,1999-10-30,73.575118,en,92.0,7.3,3806
44048,Unstoppable,100000000,167805466,2010-11-04,37.698465,en,98.0,6.3,1165
5175,Rush Hour 2,90000000,347325802,2001-08-03,35.814765,en,90.0,6.4,1054
2655,What Lies Beneath,100000000,155464351,2000-07-21,15.835672,en,130.0,6.3,488
22794,Cloudy with a Chance of Meatballs,100000000,242988466,2009-09-17,46.781182,en,90.0,6.5,1747
8355,Ice Age: Dawn of the Dinosaurs,90000000,886686817,2009-06-29,69.457898,en,94.0,6.5,2271
116745,The Secret Life of Walter Mitty,90000000,188133322,2013-12-18,43.348022,en,114.0,7.0,3144
4327,Charlie's Angels,92000000,264105545,2000-11-02,40.20395,en,98.0,5.6,1232
1422,The Departed,90000000,289847354,2006-10-05,63.429157,en,151.0,7.9,4339
10674,Mulan,90000000,304320254,1998-06-18,67.427755,en,88.0,7.6,2008
7446,Tropic Thunder,92000000,188072649,2008-08-09,43.192048,en,107.0,6.5,1667
65754,The Girl with the Dragon Tattoo,90000000,232617430,2011-12-14,47.651083,en,158.0,7.2,2434
1572,Die Hard: With a Vengeance,90000000,366101666,1995-05-19,51.881077,en,128.0,6.9,2066
10528,Sherlock Holmes,90000000,524028679,2009-12-23,57.834787,en,128.0,7.0,5766
271969,Ben-Hur,100000000,94061311,2016-08-17,29.608322,en,125.0,5.3,621
10865,Atlantis: The Lost Empire,120000000,186053725,2001-06-02,51.548589,en,95.0,6.7,1224
258509,Alvin and the Chipmunks: The Road Chip,0,233755553,2015-12-17,27.867368,en,92.0,5.8,428
2253,Valkyrie,75000000,200276000,2008-12-25,38.832842,en,121.0,6.7,1173
10661,You Don't Mess with the Zohan,90000000,201596308,2008-06-05,40.597344,en,113.0,5.5,1048
257344,Pixels,88000000,243637091,2015-07-16,140.849495,en,105.0,5.6,2513
644,A.I. Artificial Intelligence,100000000,235926552,2001-06-29,34.035114,en,146.0,6.8,1974
10756,The Haunted Mansion,90000000,182290266,2003-11-25,16.302378,en,99.0,5.2,466
686,Contact,90000000,171120329,1997-07-11,55.249434,en,150.0,7.2,1308
9383,Hollow Man,95000000,190213455,2000-08-04,28.200874,en,112.0,5.6,634
179,The Interpreter,80000000,162944923,2005-04-08,18.69984,en,128.0,6.2,392
76285,Percy Jackson: Sea of Monsters,90000000,174578751,2013-08-07,40.262261,en,106.0,5.9,1648
1996,Lara Croft Tomb Raider: The Cradle of Life,95000000,156505388,2003-07-21,56.811056,en,117.0,5.5,1418
291805,Now You See Me 2,90000000,334901337,2016-06-02,51.535701,en,129.0,6.7,3235
10003,The Saint,68000000,118063304,1997-04-03,20.913852,en,116.0,5.9,302
1535,Spy Game,92000000,143049560,2001-11-18,27.166757,en,126.0,6.8,579
2067,Mission to Mars,90000000,60874615,2000-03-10,16.058284,en,114.0,5.7,369
46195,Rio,90000000,484635760,2011-04-03,46.200042,en,96.0,6.5,2166
2277,Bicentennial Man,100000000,93700000,1999-12-17,24.939295,en,131.0,6.9,963
10357,Volcano,90000000,0,1997-04-25,19.836124,en,104.0,5.2,376
4477,The Devil's Own,90000000,140807547,1997-03-12,15.350451,en,107.0,5.9,290
8665,K-19: The Widowmaker,100000000,35168966,2002-07-19,15.625949,en,138.0,6.1,264
9387,Conan the Barbarian,20000000,79114085,1982-04-02,31.802807,en,129.0,6.6,650
921,Cinderella Man,88000000,108539911,2005-06-02,24.100863,en,144.0,7.3,616
49852,The Nutcracker: The Untold Story,90000000,16178959,2010-11-24,3.593349,en,110.0,5.4,50
4464,Seabiscuit,87000000,148336445,2003-07-22,14.824166,en,141.0,6.7,216
664,Twister,92000000,494471524,1996-05-10,32.079995,en,113.0,6.1,950
8358,Cast Away,90000000,429632142,2000-12-22,57.739713,en,143.0,7.5,3218
9836,Happy Feet,100000000,384335608,2006-11-16,37.272385,en,108.0,5.9,1410
2502,The Bourne Supremacy,75000000,288500217,2004-07-23,53.213931,en,108.0,7.2,2825
9772,Air Force One,85000000,315156409,1997-07-25,36.38795,en,124.0,6.2,840
161,Ocean's Eleven,85000000,450717150,2001-12-07,60.929352,en,116.0,7.2,3783
52451,The Three Musketeers,75000000,132274484,2011-08-31,36.605246,en,110.0,5.6,924
76492,Hotel Transylvania,85000000,358375603,2012-09-20,56.257411,en,91.0,6.8,2566
4523,Enchanted,85000000,340487652,2007-11-20,29.21998,en,107.0,6.6,1449
59961,Safe House,85000000,208076205,2012-02-09,34.773106,en,115.0,6.3,1345
10481,102 Dalmatians,85000000,183611771,2000-10-07,9.895061,en,100.0,5.1,313
59108,Tower Heist,75000000,152930623,2011-11-02,36.743324,en,104.0,5.8,932
1581,The Holiday,85000000,194168700,2006-12-08,44.967453,en,136.0,6.7,1225
9798,Enemy of the State,90000000,250649836,1998-11-20,41.207568,en,132.0,6.7,1240
22897,It's Complicated,85000000,219103655,2009-12-23,16.479851,en,121.0,6.2,360
298,Ocean's Thirteen,85000000,311312624,2007-06-07,42.069993,en,122.0,6.5,1999
7484,Open Season,85000000,197309027,2006-09-29,26.61951,en,83.0,6.1,656
157350,Divergent,85000000,288747895,2014-03-14,80.316463,en,139.0,6.9,4663
853,Enemy at the Gates,68000000,96976270,2001-03-13,41.273567,en,131.0,7.2,999
10159,The Rundown,85000000,80916492,2003-09-26,24.107835,en,104.0,6.4,514
9593,Last Action Hero,85000000,137298489,1993-06-18,32.044191,en,130.0,6.1,712
1904,Memoirs of a Geisha,85000000,162242962,2005-12-06,16.595874,en,145.0,7.3,652
9615,The Fast and the Furious: Tokyo Drift,85000000,158468292,2006-06-03,8.282876,en,104.0,6.1,1705
51052,Arthur Christmas,0,0,2011-02-22,19.83683,en,97.0,6.7,333
297,Meet Joe Black,90000000,142940100,1998-11-12,36.069611,en,178.0,6.9,1147
9884,Collateral Damage,85000000,78382433,2002-02-06,18.827753,en,108.0,5.5,427
16858,All That Jazz,0,37823676,1979-12-20,5.159407,en,123.0,7.3,85
62764,Mirror Mirror,85000000,183018522,2012-03-15,48.126297,en,106.0,5.5,1114
22538,Scott Pilgrim vs. the World,60000000,47664559,2010-07-27,38.885195,en,112.0,7.2,2126
9341,The Core,60000000,74208267,2003-03-28,29.211255,en,136.0,5.4,516
12107,Nutty Professor II: The Klumps,84000000,123307945,2000-07-27,17.783361,en,106.0,4.7,332
9637,Scooby-Doo,84000000,275650703,2002-06-14,31.435539,en,88.0,5.4,820
49049,Dredd,50000000,41037742,2012-09-07,57.673932,en,95.0,6.6,1940
9339,Click,82500000,237681299,2006-06-22,41.176631,en,107.0,6.0,2104
16281,Creepshow,8000000,21028755,1982-11-12,13.661289,en,120.0,6.7,226
39691,Cats & Dogs 2 : The Revenge of Kitty Galore,85000000,112483764,2010-07-30,11.77398,en,82.0,4.9,119
8247,Jumper,85000000,222231186,2008-02-10,21.218,en,88.0,5.9,1799
11253,Hellboy II: The Golden Army,85000000,160388063,2008-07-11,58.57976,en,120.0,6.5,1527
1949,Zodiac,65000000,84785914,2007-03-02,51.970905,en,157.0,7.3,2023
8452,The 6th Day,82000000,96085477,2000-11-17,18.447479,en,123.0,5.7,595
310,Bruce Almighty,80000000,484572835,2003-05-23,109.684788,en,101.0,6.4,3012
27578,The Expendables,80000000,274470394,2010-08-03,77.580661,en,103.0,6.0,2926
954,Mission: Impossible,80000000,457696359,1996-05-22,75.290998,en,110.0,6.7,2631
70160,The Hunger Games,75000000,691210692,2012-03-12,68.550698,en,142.0,6.9,9455
45243,The Hangover Part II,80000000,254455986,2011-05-25,58.040149,en,102.0,6.2,3739
364,Batman Returns,80000000,280000000,1992-06-19,59.113174,en,126.0,6.6,1673
7518,Over the Hedge,80000000,343397247,2006-04-22,36.32705,en,83.0,6.3,1074
11544,Lilo & Stitch,80000000,145771527,2002-06-21,55.659988,en,85.0,7.1,1314
9986,Charlotte's Web,85000000,144000000,2006-12-15,14.132583,en,97.0,5.8,288
8656,Deep Impact,75000000,140464664,1998-05-08,34.070054,en,120.0,5.9,855
146216,RED 2,84000000,0,2013-07-18,44.34333,en,116.0,6.4,1526
9291,The Longest Yard,82000000,190320568,2005-05-19,26.065735,en,113.0,6.2,785
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,2011-12-14,23.473004,en,87.0,5.4,484
109418,Grown Ups 2,80000000,246984278,2013-07-11,45.589568,en,100.0,5.8,1155
11665,Get Smart,80000000,230685453,2008-06-19,23.496054,en,110.0,6.0,1051
6964,Something's Gotta Give,80000000,266728738,2003-12-12,16.939441,en,128.0,6.3,410
11324,Shutter Island,80000000,294804195,2010-02-18,81.914696,en,138.0,7.8,6336
12193,Four Christmases,80000000,163733697,2008-11-26,19.500893,en,88.0,5.3,331
9928,Robots,75000000,260696994,2005-03-10,29.558157,en,91.0,6.0,1333
754,Face/Off,80000000,245676146,1997-06-27,46.075037,en,138.0,6.8,1583
10202,Bedtime Stories,80000000,212874442,2008-12-24,23.531721,en,99.0,5.9,901
4147,Road to Perdition,80000000,181001478,2002-07-12,49.078546,en,117.0,7.3,1077
50546,Just Go with It,80000000,214918407,2011-02-10,37.02665,en,117.0,6.3,1543
1701,Con Air,75000000,224012234,1997-06-01,45.154631,en,115.0,6.5,1270
13027,Eagle Eye,80000000,178066569,2008-09-25,46.887983,en,118.0,6.3,1018
2289,Cold Mountain,79000000,173013509,2003-12-24,24.598479,en,154.0,6.7,533
20504,The Book of Eli,80000000,157107755,2010-01-14,32.363538,en,118.0,6.6,2164
9574,Flubber,80000000,177977226,1997-11-26,11.50396,en,93.0,5.3,695
11618,The Haunting,80000000,91188905,1999-07-23,19.375768,en,113.0,5.2,369
2300,Space Jam,80000000,250200000,1996-11-15,36.125715,en,88.0,6.5,1288
12096,The Pink Panther,0,0,2006-01-18,25.450534,en,93.0,5.6,550
10200,The Day the Earth Stood Still,80000000,233093859,2008-12-10,41.890722,en,104.0,5.2,1043
8834,Conspiracy Theory,75000000,136982834,1997-08-07,22.179658,en,135.0,6.5,431
228150,Fury,68000000,211817906,2014-10-15,139.575085,en,135.0,7.4,3946
6068,Six Days Seven Nights,70000000,164000000,1998-06-12,18.264635,en,98.0,5.6,332
41515,Yogi Bear,80000000,201584141,2010-12-11,11.187696,en,80.0,5.2,220
9023,Spirit: Stallion of the Cimarron,80000000,122563539,2002-05-24,41.670544,en,83.0,7.4,831
38317,Zookeeper,80000000,169852759,2011-07-06,27.46264,en,102.0,5.3,498
2157,Lost in Space,80000000,136159423,1998-04-03,17.455024,en,130.0,5.0,388
14462,The Manchurian Candidate,80000000,96105964,2004-07-30,21.394281,en,129.0,6.2,393
161795,Déjà Vu,0,0,1998-04-22,0.605645,en,117.0,8.0,1
159824,Hotel Transylvania 2,80000000,473226958,2015-09-21,61.692197,en,89.0,6.7,1497
49948,Fantasia 2000,80000000,90874570,1999-12-17,14.530946,en,74.0,7.0,292
2135,The Time Machine,80000000,123729176,2002-03-04,25.978555,en,96.0,5.8,631
9822,Mighty Joe Young,90000000,0,1998-12-25,6.643778,en,114.0,5.9,208
9705,Swordfish,102000000,147080413,2001-06-07,36.788745,en,99.0,6.1,932
1656,The Legend of Zorro,75000000,142400065,2005-10-24,31.054334,en,129.0,5.9,893
12159,What Dreams May Come,85000000,71485043,1998-10-02,21.891078,en,113.0,6.8,577
9678,Little Nicky,85000000,0,2000-11-10,18.335992,en,90.0,5.2,438
4442,The Brothers Grimm,88000000,105316267,2005-08-26,40.138009,en,118.0,5.6,818
75,Mars Attacks!,70000000,101371017,1996-12-12,44.090535,en,106.0,6.1,1509
330770,Evolution,0,0,2015-09-14,3.300061,fr,81.0,6.4,47
9433,The Edge,0,43312294,1997-09-06,20.632673,en,117.0,6.7,349
19959,Surrogates,80000000,122444772,2009-09-24,36.664991,en,89.0,5.9,1195
11973,Thirteen Days,80000000,34566746,2000-12-24,18.26121,en,145.0,6.9,189
11228,Daylight,80000000,159212469,1996-12-06,16.681269,en,115.0,5.8,378
77951,Walking With Dinosaurs,80000000,126546518,2013-12-18,10.088006,en,87.0,5.2,133
5491,Battlefield Earth,44000000,21400000,2000-05-10,7.89147,en,118.0,3.0,255
10715,Looney Tunes: Back in Action,80000000,68514844,2003-11-14,16.715631,en,90.0,5.6,297
10197,Nine,80000000,53825515,2009-12-03,9.357734,en,112.0,5.1,165
9562,Timeline,80000000,19480739,2003-11-26,11.22268,en,116.0,5.4,318
9922,The Postman,80000000,17626234,1997-12-25,14.564667,en,177.0,6.1,299
9447,Babe: Pig in the City,90000000,69131860,1998-11-25,11.356079,en,92.0,5.2,305
274854,The Last Witch Hunter,90000000,146936910,2015-10-21,52.612025,en,106.0,5.7,1316
8870,Red Planet,80000000,33463969,2000-11-10,13.800656,en,106.0,5.4,267
9992,Arthur and the Invisibles,86000000,107944236,2006-12-13,27.097932,en,94.0,6.0,639
36970,Oceans,0,19406406,2009-10-17,10.706613,en,84.0,7.3,111
10077,A Sound of Thunder,80000000,5989640,2005-05-15,7.342892,en,110.0,4.8,111
76649,Pompeii,130000000,117831631,2014-02-18,50.561849,en,105.0,5.2,1267
293644,Top Cat Begins,8000000,0,2015-10-30,0.719996,es,89.0,5.3,9
453,A Beautiful Mind,60000000,313542341,2001-12-11,59.248437,en,135.0,7.7,3009
8587,The Lion King,45000000,788241776,1994-06-23,90.457886,en,89.0,8.0,5376
72545,Journey 2: The Mysterious Island,79000000,355692760,2012-01-19,40.723459,en,94.0,5.8,1030
109451,Cloudy with a Chance of Meatballs 2,78000000,248384621,2013-09-26,41.247402,en,95.0,6.4,915
9533,Red Dragon,78000000,209196298,2002-09-29,10.083905,en,124.0,6.7,1115
2023,Hidalgo,100000000,108103450,2004-03-05,16.759252,en,136.0,6.5,318
71880,Jack and Jill,79000000,149673788,2011-11-11,22.132418,en,91.0,4.1,604
584,2 Fast 2 Furious,76000000,236350661,2003-06-05,10.520961,en,107.0,6.2,2028
309809,The Little Prince,64000000,97571250,2015-07-29,35.384423,en,92.0,7.6,756
4858,The Invasion,80000000,15071514,2007-08-17,15.673154,en,99.0,5.7,359
17711,The Adventures of Rocky & Bullwinkle,76000000,35134820,2000-06-30,8.981427,en,88.0,3.9,87
328111,The Secret Life of Pets,75000000,875958308,2016-06-18,31.482872,en,87.0,5.9,3462
8698,The League of Extraordinary Gentlemen,78000000,179265204,2003-07-11,47.436675,en,110.0,5.7,1155
93456,Despicable Me 2,76000000,970761885,2013-06-25,136.886704,en,98.0,7.0,4637
602,Independence Day,75000000,816969268,1996-06-25,60.442593,en,145.0,6.7,3260
330,The Lost World: Jurassic Park,73000000,229074524,1997-05-23,2.502487,en,129.0,6.2,2487
953,Madagascar,75000000,532680671,2005-05-25,48.110909,en,86.0,6.6,3237
9693,Children of Men,76000000,69959751,2006-09-22,35.387874,en,109.0,7.4,2071
36657,X-Men,75000000,296339527,2000-07-13,4.66891,en,104.0,6.8,4097
8909,Wanted,75000000,258270008,2008-06-19,73.82289,en,110.0,6.4,2528
9802,The Rock,75000000,335062621,1996-06-06,51.469576,en,136.0,6.9,1456
950,Ice Age: The Meltdown,80000000,660940780,2006-03-23,85.115058,en,91.0,6.5,2951
1824,50 First Dates,75000000,196482882,2004-02-13,61.437586,en,99.0,6.6,2105
2976,Hairspray,50000000,90450008,2007-07-13,31.160542,en,117.0,6.5,709
11026,Exorcist: The Beginning,80000000,78000586,2004-08-20,15.761384,en,114.0,4.7,183
332,Inspector Gadget,75000000,0,1999-07-23,17.561955,en,78.0,4.3,318
75656,Now You See Me,75000000,117698894,2013-05-29,71.124686,en,115.0,7.3,5487
38365,Grown Ups,80000000,271430189,2010-06-24,38.864027,en,102.0,6.0,1705
594,The Terminal,60000000,219417255,2004-06-17,57.753914,en,128.0,7.0,1910
15189,Hotel for Dogs,35000000,73034460,2009-01-16,13.25753,en,100.0,5.7,202
11678,Vertical Limit,75000000,215663859,2000-12-08,13.318744,en,124.0,5.9,283
6538,Charlie Wilson's War,75000000,119000410,2007-12-19,18.70031,en,102.0,6.5,338
10555,Shark Tale,75000000,367275019,2004-09-20,47.094369,en,90.0,5.8,1557
1125,Dreamgirls,70000000,154937680,2006-12-25,14.486311,en,134.0,6.6,284
4551,Be Cool,53000000,95226116,2005-03-04,18.61472,en,118.0,5.4,292
612,Munich,70000000,130358911,2005-12-22,29.035222,en,164.0,6.9,696
9567,Tears of the Sun,70000000,85632458,2003-03-07,27.055085,en,121.0,6.4,573
37821,Killers,75000000,98159963,2010-06-04,23.004607,en,100.0,5.7,772
203801,The Man from U.N.C.L.E.,75000000,108145109,2015-08-13,48.744209,en,116.0,7.1,2265
2539,Spanglish,80000000,55041367,2004-12-17,14.209329,en,130.0,5.8,369
9297,Monster House,75000000,140175006,2006-07-21,36.368839,en,91.0,6.3,874
3172,Bandits,75000000,67631903,2001-10-12,24.353302,en,123.0,6.2,302
6520,First Knight,55000000,127600435,1995-07-07,19.143321,en,134.0,5.9,311
1439,Anna and the King,75000000,0,1999-12-16,13.327372,en,148.0,6.4,197
37958,Immortals,75000000,226904017,2011-11-10,37.917002,en,110.0,5.7,880
2026,Hostage,52000000,77944725,2005-03-09,23.663713,en,113.0,6.2,512
7450,Titan A.E.,75000000,36754634,2000-06-16,14.44381,en,94.0,6.3,313
11375,Hollywood Homicide,75000000,51142659,2003-06-09,10.605084,en,116.0,5.0,166
9425,Soldier,75000000,14567883,1998-10-23,11.873856,en,99.0,6.1,221
25769,Carriers,0,5802422,2009-09-04,12.708963,en,84.0,5.8,282
23685,Monkeybone,75000000,5409517,2001-02-23,8.098369,en,93.0,4.3,78
11866,Flight of the Phoenix,45000000,21009180,2004-12-17,20.374308,en,113.0,5.7,276
9741,Unbreakable,75000000,248118121,2000-11-13,42.006908,en,106.0,6.9,1946
211672,Minions,74000000,1156730962,2015-06-17,875.581305,en,91.0,6.4,4571
